StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
9069,6.0,8.0,6.0,6.0,10.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,9.0,6.0,10.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,10.0,7.0,8.0,7.0
9070,7.0,7.0,9.0,8.0,10.0,9.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,10.0,8.0
9071,8.0,9.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,10.0,6.0,9.0,7.0,7.0,6.0,9.0,7.0,8.0,7.0,9.0,8.0,7.0,9.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0
9072,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0
9073,7.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,9.0,10.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0
9074,6.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,7.0,7.0,7.0,6.0,7.0,9.0,7.0,6.0,8.0
9075,8.0,6.0,8.0,8.0,7.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,6.0,9.0,6.0,6.0,7.0,7.0,9.0,9.0,8.0,7.0,8.0
9076,8.0,8.0,7.0,7.0,7.0,7.0,8.0,10.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0
9077,8.0,6.0,8.0,6.0,7.0,6.0,6.0,10.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,9.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0
9078,8.0,8.0,8.0,8.0,9.0,9.0,8.0,10.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,8.0
9079,6.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0
9080,7.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0
9081,8.0,7.0,9.0,8.0,9.0,8.0,9.0,10.0,7.0,8.0,7.0,8.0,7.0,10.0,7.0,8.0,9.0,10.0,8.0,7.0,9.0,7.0,7.0,10.0,8.0,7.0,9.0,8.0,9.0,7.0,7.0,7.0,9.0
9082,6.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,10.0,7.0,6.0,6.0,6.0,7.0,7.0,10.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,9.0
9083,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,9.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0
9084,6.0,6.0,8.0,7.0,9.0,7.0,7.0,9.0,8.0,9.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,9.0,9.0,7.0,6.0,9.0
9085,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,9.0
9086,8.0,7.0,8.0,9.0,9.0,9.0,10.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,10.0,8.0,7.0,8.0,7.0,9.0,9.0,7.0,6.0,10.0
9087,7.0,8.0,7.0,8.0,9.0,8.0,7.0,9.0,8.0,9.0,7.0,9.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0
9088,7.0,7.0,8.0,6.0,9.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,9.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0
9089,8.0,8.0,7.0,8.0,9.0,7.0,8.0,10.0,6.0,7.0,6.0,7.0,6.0,9.0,9.0,10.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,10.0,8.0,6.0,7.0,7.0,9.0,8.0,7.0,7.0,9.0
9090,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0
9091,8.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,9.0,7.0,6.0,7.0,6.0,7.0,6.0,9.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0
9092,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
9093,8.0,8.0,9.0,9.0,10.0,8.0,8.0,10.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0
9094,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
9095,9.0,10.0,10.0,8.0,9.0,8.0,9.0,10.0,8.0,9.0,8.0,9.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0,7.0
9096,8.0,7.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,8.0,10.0,8.0,9.0,10.0,9.0,9.0,10.0,8.0,8.0,9.0
9097,6.0,6.0,7.0,6.0,9.0,7.0,6.0,10.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0,7.0,9.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0
9098,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0
9099,8.0,6.0,9.0,8.0,10.0,9.0,7.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,10.0,9.0,8.0,9.0
9100,6.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0
9101,8.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,10.0,8.0,7.0,10.0,8.0,9.0,8.0,8.0,7.0,9.0
9102,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0
9103,8.0,10.0,8.0,8.0,6.0,8.0,9.0,9.0,8.0,9.0,7.0,9.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0,10.0,9.0,7.0,7.0,8.0,9.0,7.0,7.0,7.0,9.0
9104,8.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,8.0,10.0,7.0,9.0,8.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,9.0
9105,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
9106,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0
9107,7.0,8.0,9.0,7.0,6.0,8.0,7.0,9.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0
9108,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0
9109,7.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,10.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0
9110,8.0,6.0,9.0,7.0,10.0,8.0,6.0,10.0,8.0,9.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,9.0,9.0,10.0,9.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0
9111,7.0,8.0,6.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,9.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,9.0,7.0,7.0,7.0
9112,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,7.0,6.0,8.0
9113,7.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,6.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,6.0,7.0
9114,7.0,6.0,7.0,7.0,9.0,7.0,6.0,9.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,9.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0
9115,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,9.0,7.0,7.0,6.0,8.0
9116,6.0,6.0,8.0,6.0,7.0,6.0,6.0,9.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,9.0,9.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0
9117,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0
9118,6.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,9.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,8.0,9.0,10.0,8.0,7.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0
9119,6.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,8.0,8.0,8.0,9.0
9120,9.0,9.0,10.0,8.0,9.0,10.0,9.0,10.0,8.0,10.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,7.0,7.0,8.0
9121,8.0,10.0,9.0,8.0,7.0,9.0,9.0,10.0,8.0,10.0,7.0,10.0,7.0,8.0,6.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,7.0,7.0,6.0,9.0
9122,6.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
9123,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
9124,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,9.0,7.0,7.0,6.0,9.0
9125,7.0,8.0,9.0,8.0,9.0,8.0,7.0,10.0,9.0,8.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,8.0,10.0,9.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,9.0
9126,7.0,8.0,9.0,8.0,9.0,8.0,7.0,9.0,9.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0
9127,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,10.0,8.0,9.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,10.0,9.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0
9128,7.0,8.0,6.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0
9129,7.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,8.0,10.0
9130,7.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,9.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0
9131,6.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0
9132,7.0,8.0,7.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,6.0,8.0
9133,6.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0
9134,8.0,7.0,8.0,8.0,9.0,9.0,7.0,10.0,9.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0
9135,6.0,7.0,6.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0
9136,6.0,6.0,7.0,6.0,8.0,7.0,6.0,9.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
9137,7.0,9.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0,7.0,6.0,7.0,6.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
9138,7.0,7.0,8.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,9.0,9.0,7.0,6.0,8.0
9139,7.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,6.0,7.0
9140,9.0,9.0,7.0,9.0,7.0,9.0,8.0,8.0,7.0,9.0,6.0,9.0,8.0,7.0,6.0,7.0,9.0,8.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,6.0,7.0,7.0,8.0
9141,6.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0
9142,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
9143,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
9144,7.0,8.0,7.0,8.0,7.0,8.0,9.0,6.0,9.0,9.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,7.0,10.0,8.0,8.0,10.0,9.0,7.0,7.0,9.0
9145,7.0,8.0,9.0,7.0,9.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,10.0,7.0,8.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0
9146,6.0,6.0,7.0,6.0,8.0,6.0,6.0,9.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
9147,6.0,6.0,6.0,9.0,9.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,9.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0
9148,8.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,10.0,9.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0
9149,7.0,7.0,6.0,8.0,7.0,9.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,10.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,6.0,9.0
9150,8.0,9.0,9.0,9.0,10.0,8.0,9.0,10.0,8.0,7.0,6.0,8.0,8.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,9.0,8.0,7.0,10.0,9.0,7.0,10.0,7.0,9.0,10.0,7.0,8.0,10.0
9151,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0
9152,6.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,6.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,10.0,8.0,10.0,8.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,9.0
9153,8.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,6.0,7.0,6.0,9.0,7.0,9.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,6.0,9.0
9154,7.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,10.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0
9155,7.0,10.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,10.0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,9.0
9156,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
9157,7.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0
9158,8.0,8.0,9.0,7.0,8.0,8.0,6.0,10.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,9.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0
9159,6.0,6.0,7.0,8.0,9.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,7.0
9160,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0
9161,6.0,9.0,9.0,8.0,9.0,9.0,7.0,10.0,9.0,9.0,7.0,10.0,9.0,7.0,6.0,8.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0
9162,7.0,8.0,6.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,7.0,8.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,9.0,7.0,8.0
9163,6.0,6.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0
9164,6.0,9.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,9.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0
9165,6.0,7.0,7.0,6.0,7.0,6.0,6.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0
9166,8.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,7.0,10.0,8.0,9.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,9.0,8.0,9.0,10.0,8.0,8.0,8.0,6.0,9.0
9167,7.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,6.0,7.0,7.0,7.0,6.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,9.0
9168,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0
